time_days,hour,level_m,level_min_m,level_max_m,price,flow_dbar_m3h,flow_dn1_m3h,flow_d1_m3h,pressure_p1_bar,pressure_est_p1_bar
7.083333333333333,170,1.5190129449838194,1.0,2.0,1.0,15.798459383753551,4.859710550887041,75.2571428571429,3.9385016025641026,3.9221754807692304
7.125,171,1.6597896440129443,1.0,2.0,1.0,14.900210084033596,4.201680672268908,74.78991596638656,3.950084134615384,3.9326923076923075
7.166666666666667,172,1.7977346278317172,1.0,2.0,1.0,17.586788048552748,5.6344070961718025,75.64416433239964,3.9615384615384617,3.9423076923076925
7.208333333333333,173,1.9141383495145623,1.0,2.0,1.0,30.645191409897336,9.711087768440718,78.59010270774975,3.9519230769230766,3.9519230769230766
7.25,174,1.9741100323624596,1.0,2.0,1.0,46.885504201680625,14.23319327731095,58.90756302520974,3.5048076923076925,3.723677884615385
7.291666666666667,175,1.877696871628909,1.0,2.0,2.0,56.32012138188621,17.428804855275473,23.94437441643334,3.5,3.480769230769231
7.333333333333333,176,1.7532362459546926,1.0,2.0,2.0,53.85933706816061,17.145331465919696,25.141223155929037,3.500320512820513,3.481730769230769
7.375,177,1.6462378640776707,1.0,2.0,2.0,47.86239495798335,13.87079831932771,26.90126050420164,3.5072115384615383,3.4924579326923073
7.416666666666667,178,1.5761866235167201,1.0,2.0,2.0,42.89201680672267,12.959803921568602,28.648459383753526,3.4935997596153845,3.5031850961538464
7.458333333333333,179,1.5128438511326865,1.0,2.0,2.0,41.88193277310917,12.481092436974805,30.40966386554621,3.4903846153846154,3.5048076923076925
7.5,180,1.4522653721682848,1.0,2.0,2.0,40.54621848739496,12.710084033613446,32.668067226890756,3.4903846153846154,3.5054086538461537
7.541666666666667,181,1.4010585221143472,1.0,2.0,2.0,40.1105648926237,12.57257236227822,34.44852941176473,3.513040865384616,3.5096153846153846
7.583333333333333,182,1.3680555555555558,1.0,2.0,2.0,36.714771241830064,11.153874883286651,36.212324929971984,3.5288461538461537,3.5124399038461536
7.625,183,1.3390978964401292,1.0,2.0,2.0,38.12149859943974,11.754201680672258,37.3844537815126,3.5288461538461537,3.519230769230769
7.666666666666667,184,1.3055555555555556,1.0,2.0,2.0,40.38608776844079,12.488702147525716,38.29131652661067,3.5288461538461537,3.5096153846153846
7.708333333333333,185,1.263821467098167,1.0,2.0,2.0,46.695915032679714,13.559990662931805,39.198179271708646,3.5288461538461537,3.5096153846153846
7.75,186,1.2180420711974114,1.0,2.0,2.0,45.5252100840336,14.359243697478982,40.10504201680671,3.5232171474358975,3.5096153846153846
7.791666666666667,187,1.1576658576051773,1.0,2.0,2.0,53.19190009337087,16.629178338001903,40.35966386554622,3.5108473557692297,3.4916165865384605
7.833333333333333,188,1.078883495145632,1.0,2.0,2.0,56.99302054154995,18.37021475256767,41.97507002801118,3.4952524038461537,3.4903846153846154
7.875,189,1.008191747572815,1.0,2.0,2.0,55.37027310924372,17.67857142857141,62.26890756302574,3.4855769230769234,3.651021634615384
7.916666666666667,190,1.0406553398058247,1.0,2.0,1.0,43.00777310924378,13.430065359477139,81.71157796451914,3.8674879807692313,3.8413461538461537
7.958333333333333,191,1.1254382416396977,1.0,2.0,1.0,29.102643557423022,9.835854341736713,79.7108193277311,3.900646033653846,3.8734074519230766
8.0,192,1.240291262135922,1.0,2.0,1.0,22.25493697478992,6.933193277310926,77.39705882352942,3.875961538461539,3.8937499999999994
8.041666666666666,193,1.3705164509169323,1.0,2.0,1.0,19.0371323529412,5.872058823529419,76.31013655462189,3.9230769230769234,3.9038461538461537
8.083333333333334,194,1.5072141316073349,1.0,2.0,1.0,15.39565826330533,4.891456582633061,75.63025210084034,3.9423076923076925,3.9230769230769234
8.125,195,1.647451456310682,1.0,2.0,1.0,14.495798319327731,4.201680672268908,75.63025210084034,3.9643930288461533,3.9423076923076925
